bureau_id,bureau_zip,count_type,party,candidate_id,count
HSB18::0755,,candidate,Forum voor Democratie,28,0
HSB18::0755,,candidate,Forum voor Democratie,29,0
HSB18::0755,,candidate,Forum voor Democratie,30,0
HSB18::0755,,candidate,Forum voor Democratie,31,0
HSB18::0755,,candidate,Forum voor Democratie,32,0
HSB18::0755,,candidate,Forum voor Democratie,33,0
HSB18::0755,,candidate,Forum voor Democratie,34,0
HSB18::0755,,candidate,Forum voor Democratie,35,0
HSB18::0755,,candidate,Forum voor Democratie,36,1
HSB18::0755,,candidate,Forum voor Democratie,37,0
HSB18::0755,,candidate,Forum voor Democratie,38,0
HSB18::0755,,candidate,Forum voor Democratie,39,0
HSB18::0755,,candidate,Forum voor Democratie,40,0
HSB18::0755,,candidate,Forum voor Democratie,41,0
HSB18::0755,,candidate,Forum voor Democratie,42,0
HSB18::0755,,candidate,Forum voor Democratie,43,0
HSB18::0755,,candidate,Forum voor Democratie,44,0
HSB18::0755,,candidate,Forum voor Democratie,45,0
HSB18::0755,,candidate,Forum voor Democratie,46,0
HSB18::0755,,candidate,Forum voor Democratie,47,0
HSB18::0755,,candidate,Forum voor Democratie,48,0
HSB18::0755,,candidate,Forum voor Democratie,49,0
HSB18::0755,,candidate,Forum voor Democratie,50,4
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),1,2
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),2,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),3,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),4,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),5,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),6,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),7,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),8,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),9,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),10,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),11,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),12,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),13,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),14,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),15,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),16,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),17,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),18,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),19,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),20,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),21,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),22,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),23,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),24,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),25,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),26,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),27,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),28,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),29,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),30,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),31,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),32,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),33,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),34,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),35,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),36,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),37,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),38,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),39,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),40,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),41,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),42,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),43,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),44,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),45,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),46,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),47,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),48,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),49,0
HSB18::0755,,candidate,Staatkundig Gereformeerde Partij (SGP),50,0
HSB18::0755,,candidate,ChristenUnie,1,12
HSB18::0755,,candidate,ChristenUnie,2,0
HSB18::0755,,candidate,ChristenUnie,3,0
HSB18::0755,,candidate,ChristenUnie,4,0
HSB18::0755,,candidate,ChristenUnie,5,0
HSB18::0755,,candidate,ChristenUnie,6,1
HSB18::0755,,candidate,ChristenUnie,7,0
HSB18::0755,,candidate,ChristenUnie,8,0
HSB18::0755,,candidate,ChristenUnie,9,0
HSB18::0755,,candidate,ChristenUnie,10,0
HSB18::0755,,candidate,ChristenUnie,11,0
HSB18::0755,,candidate,ChristenUnie,12,0
HSB18::0755,,candidate,ChristenUnie,13,0
HSB18::0755,,candidate,ChristenUnie,14,0
HSB18::0755,,candidate,ChristenUnie,15,0
HSB18::0755,,candidate,ChristenUnie,16,0
HSB18::0755,,candidate,ChristenUnie,17,0
HSB18::0755,,candidate,ChristenUnie,18,0
HSB18::0755,,candidate,ChristenUnie,19,0
HSB18::0755,,candidate,ChristenUnie,20,0
HSB18::0755,,candidate,ChristenUnie,21,0
HSB18::0755,,candidate,ChristenUnie,22,0
HSB18::0755,,candidate,ChristenUnie,23,0
HSB18::0755,,candidate,ChristenUnie,24,0
HSB18::0755,,candidate,ChristenUnie,25,0
HSB18::0755,,candidate,ChristenUnie,26,0
HSB18::0755,,candidate,ChristenUnie,27,0
HSB18::0755,,candidate,ChristenUnie,28,0
HSB18::0755,,candidate,ChristenUnie,29,0
HSB18::0755,,candidate,ChristenUnie,30,0
HSB18::0755,,candidate,ChristenUnie,31,0
HSB18::0755,,candidate,ChristenUnie,32,0
HSB18::0755,,candidate,ChristenUnie,33,0
HSB18::0755,,candidate,ChristenUnie,34,0
HSB18::0755,,candidate,ChristenUnie,35,0
HSB18::0755,,candidate,ChristenUnie,36,0
HSB18::0755,,candidate,ChristenUnie,37,0
HSB18::0755,,candidate,ChristenUnie,38,0
HSB18::0755,,candidate,ChristenUnie,39,0
HSB18::0755,,candidate,ChristenUnie,40,0
HSB18::0755,,candidate,ChristenUnie,41,0
HSB18::0755,,candidate,ChristenUnie,42,0
HSB18::0755,,candidate,ChristenUnie,43,0
HSB18::0755,,candidate,ChristenUnie,44,1
HSB18::0755,,candidate,ChristenUnie,45,0
HSB18::0755,,candidate,ChristenUnie,46,0
HSB18::0755,,candidate,ChristenUnie,47,0
HSB18::0755,,candidate,ChristenUnie,48,0
HSB18::0755,,candidate,ChristenUnie,49,0
HSB18::0755,,candidate,ChristenUnie,50,0
HSB18::0755,,candidate,Volt,1,20
HSB18::0755,,candidate,Volt,2,8
HSB18::0755,,candidate,Volt,3,1
HSB18::0755,,candidate,Volt,4,2
HSB18::0755,,candidate,Volt,5,1
HSB18::0755,,candidate,Volt,6,1
HSB18::0755,,candidate,Volt,7,0
HSB18::0755,,candidate,Volt,8,3
HSB18::0755,,candidate,Volt,9,0
HSB18::0755,,candidate,Volt,10,0
HSB18::0755,,candidate,Volt,11,0
HSB18::0755,,candidate,Volt,12,0
HSB18::0755,,candidate,Volt,13,0
HSB18::0755,,candidate,Volt,14,0
HSB18::0755,,candidate,Volt,15,0
HSB18::0755,,candidate,Volt,16,0
HSB18::0755,,candidate,Volt,17,0
HSB18::0755,,candidate,Volt,18,0
HSB18::0755,,candidate,Volt,19,0
HSB18::0755,,candidate,Volt,20,0
HSB18::0755,,candidate,Volt,21,0
HSB18::0755,,candidate,Volt,22,2
HSB18::0755,,candidate,Volt,23,0
HSB18::0755,,candidate,Volt,24,0
HSB18::0755,,candidate,Volt,25,0
HSB18::0755,,candidate,Volt,26,0
HSB18::0755,,candidate,Volt,27,0
HSB18::0755,,candidate,Volt,28,0
HSB18::0755,,candidate,Volt,29,0
HSB18::0755,,candidate,Volt,30,0
HSB18::0755,,candidate,Volt,31,0
HSB18::0755,,candidate,Volt,32,1
HSB18::0755,,candidate,Volt,33,0
HSB18::0755,,candidate,Volt,34,0
HSB18::0755,,candidate,Volt,35,0
HSB18::0755,,candidate,Volt,36,0
HSB18::0755,,candidate,Volt,37,0
HSB18::0755,,candidate,Volt,38,0
HSB18::0755,,candidate,Volt,39,0
HSB18::0755,,candidate,Volt,40,0
HSB18::0755,,candidate,Volt,41,0
HSB18::0755,,candidate,Volt,42,0
HSB18::0755,,candidate,Volt,43,0
HSB18::0755,,candidate,JA21,1,437
HSB18::0755,,candidate,JA21,2,39
HSB18::0755,,candidate,JA21,3,84
HSB18::0755,,candidate,JA21,4,0
HSB18::0755,,candidate,JA21,5,0
HSB18::0755,,candidate,JA21,6,4
HSB18::0755,,candidate,JA21,7,0
HSB18::0755,,candidate,JA21,8,1
HSB18::0755,,candidate,JA21,9,1
HSB18::0755,,candidate,JA21,10,0
HSB18::0755,,candidate,JA21,11,0
HSB18::0755,,candidate,JA21,12,0
HSB18::0755,,candidate,JA21,13,0
HSB18::0755,,candidate,JA21,14,0
HSB18::0755,,candidate,JA21,15,18
HSB18::0755,,candidate,JA21,16,1
HSB18::0755,,candidate,JA21,17,1
HSB18::0755,,candidate,JA21,18,0
HSB18::0755,,candidate,JA21,19,0
HSB18::0755,,candidate,JA21,20,0
HSB18::0755,,candidate,JA21,21,0
HSB18::0755,,candidate,JA21,22,0
HSB18::0755,,candidate,JA21,23,0
HSB18::0755,,candidate,JA21,24,0
HSB18::0755,,candidate,JA21,25,1
HSB18::0755,,candidate,JA21,26,0
HSB18::0755,,candidate,JA21,27,0
HSB18::0755,,candidate,JA21,28,0
HSB18::0755,,candidate,JA21,29,0
HSB18::0755,,candidate,JA21,30,0
HSB18::0755,,candidate,JA21,31,0
HSB18::0755,,candidate,JA21,32,15
HSB18::0755,,candidate,JA21,33,0
HSB18::0755,,candidate,JA21,34,0
HSB18::0755,,candidate,JA21,35,0
HSB18::0755,,candidate,JA21,36,0
HSB18::0755,,candidate,JA21,37,5
HSB18::0755,,candidate,JA21,38,0
HSB18::0755,,candidate,JA21,39,0
HSB18::0755,,candidate,JA21,40,0
HSB18::0755,,candidate,JA21,41,0
HSB18::0755,,candidate,JA21,42,0
HSB18::0755,,candidate,JA21,43,0
HSB18::0755,,candidate,JA21,44,0
HSB18::0755,,candidate,JA21,45,0
HSB18::0755,,candidate,JA21,46,4
HSB18::0755,,candidate,Vrede voor Dieren,1,5
HSB18::0755,,candidate,Vrede voor Dieren,2,0
HSB18::0755,,candidate,Vrede voor Dieren,3,1
HSB18::0755,,candidate,Vrede voor Dieren,4,0
HSB18::0755,,candidate,Vrede voor Dieren,5,0
HSB18::0755,,candidate,Vrede voor Dieren,6,0
HSB18::0755,,candidate,Vrede voor Dieren,7,0
HSB18::0755,,candidate,Vrede voor Dieren,8,0
HSB18::0755,,candidate,Vrede voor Dieren,9,0
HSB18::0755,,candidate,Vrede voor Dieren,10,0
HSB18::0755,,candidate,Vrede voor Dieren,11,0
HSB18::0755,,candidate,Vrede voor Dieren,12,0
HSB18::0755,,candidate,Vrede voor Dieren,13,0
HSB18::0755,,candidate,Vrede voor Dieren,14,0
HSB18::0755,,candidate,Vrede voor Dieren,15,0
HSB18::0755,,candidate,Vrede voor Dieren,16,0
HSB18::0755,,candidate,Vrede voor Dieren,17,0
HSB18::0755,,candidate,Vrede voor Dieren,18,0
HSB18::0755,,candidate,Vrede voor Dieren,19,0
HSB18::0755,,candidate,Vrede voor Dieren,20,0
HSB18::0755,,candidate,Vrede voor Dieren,21,0
HSB18::0755,,candidate,Vrede voor Dieren,22,0
HSB18::0755,,candidate,Vrede voor Dieren,23,0
HSB18::0755,,candidate,Vrede voor Dieren,24,0
HSB18::0755,,candidate,Vrede voor Dieren,25,0
HSB18::0755,,candidate,Vrede voor Dieren,26,0
HSB18::0755,,candidate,Vrede voor Dieren,27,0
HSB18::0755,,candidate,Vrede voor Dieren,28,0
HSB18::0755,,candidate,Vrede voor Dieren,29,0
HSB18::0755,,candidate,Vrede voor Dieren,30,0
HSB18::0755,,candidate,Vrede voor Dieren,31,0
HSB18::0755,,candidate,Vrede voor Dieren,32,0
HSB18::0755,,candidate,Vrede voor Dieren,33,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),1,3
HSB18::0755,,candidate,Belang Van Nederland (BVNL),2,2
HSB18::0755,,candidate,Belang Van Nederland (BVNL),3,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),4,1
HSB18::0755,,candidate,Belang Van Nederland (BVNL),5,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),6,1
HSB18::0755,,candidate,Belang Van Nederland (BVNL),7,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),8,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),9,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),10,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),11,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),12,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),13,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),14,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),15,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),16,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),17,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),18,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),19,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),20,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),21,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),22,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),23,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),24,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),25,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),26,1
HSB18::0755,,candidate,Belang Van Nederland (BVNL),27,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),28,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),29,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),30,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),31,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),32,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),33,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),34,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),35,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),36,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),37,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),38,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),39,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),40,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),41,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),42,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),43,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),44,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),45,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),46,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),47,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),48,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),49,0
HSB18::0755,,candidate,Belang Van Nederland (BVNL),50,0
HSB18::0755,,candidate,BIJ1,1,1
HSB18::0755,,candidate,BIJ1,2,1
HSB18::0755,,candidate,BIJ1,3,0
HSB18::0755,,candidate,BIJ1,4,0
HSB18::0755,,candidate,BIJ1,5,0
HSB18::0755,,candidate,BIJ1,6,0
HSB18::0755,,candidate,BIJ1,7,1
HSB18::0755,,candidate,BIJ1,8,0
HSB18::0755,,candidate,BIJ1,9,0
HSB18::0755,,candidate,BIJ1,10,0
HSB18::0755,,candidate,BIJ1,11,0
HSB18::0755,,candidate,BIJ1,12,0
HSB18::0755,,candidate,BIJ1,13,0
HSB18::0755,,candidate,BIJ1,14,0
HSB18::0755,,candidate,BIJ1,15,0
HSB18::0755,,candidate,BIJ1,16,0
HSB18::0755,,candidate,BIJ1,17,0
HSB18::0755,,candidate,BIJ1,18,0
HSB18::0755,,candidate,BIJ1,19,0
HSB18::0755,,candidate,BIJ1,20,0
HSB18::0755,,candidate,BIJ1,21,0
HSB18::0755,,candidate,BIJ1,22,0
HSB18::0755,,candidate,LP (Libertaire Partij),1,3
HSB18::0755,,candidate,LP (Libertaire Partij),2,2
HSB18::0755,,candidate,LP (Libertaire Partij),3,0
HSB18::0755,,candidate,LP (Libertaire Partij),4,0
HSB18::0755,,candidate,LP (Libertaire Partij),5,0
HSB18::0755,,candidate,LP (Libertaire Partij),6,0
HSB18::0755,,candidate,LP (Libertaire Partij),7,0
HSB18::0755,,candidate,LP (Libertaire Partij),8,0
HSB18::0755,,candidate,LP (Libertaire Partij),9,0
HSB18::0755,,candidate,LP (Libertaire Partij),10,0
HSB18::0755,,candidate,LP (Libertaire Partij),11,0
HSB18::0755,,candidate,LP (Libertaire Partij),12,0
HSB18::0755,,candidate,LP (Libertaire Partij),13,0
HSB18::0755,,candidate,LP (Libertaire Partij),14,0
HSB18::0755,,candidate,LP (Libertaire Partij),15,0
HSB18::0755,,candidate,LP (Libertaire Partij),16,0
HSB18::0755,,candidate,LP (Libertaire Partij),17,0
HSB18::0755,,candidate,50PLUS,1,61
HSB18::0755,,candidate,50PLUS,2,2
HSB18::0755,,candidate,50PLUS,3,0
HSB18::0755,,candidate,50PLUS,4,1
HSB18::0755,,candidate,50PLUS,5,0
HSB18::0755,,candidate,50PLUS,6,5
HSB18::0755,,candidate,50PLUS,7,0
HSB18::0755,,candidate,50PLUS,8,0
HSB18::0755,,candidate,50PLUS,9,0
HSB18::0755,,candidate,50PLUS,10,0
HSB18::0755,,candidate,50PLUS,11,0
HSB18::0755,,candidate,50PLUS,12,0
HSB18::0755,,candidate,50PLUS,13,1
HSB18::0755,,candidate,50PLUS,14,1
HSB18::0755,,candidate,50PLUS,15,0
HSB18::0755,,candidate,50PLUS,16,0
HSB18::0755,,candidate,50PLUS,17,0
HSB18::0755,,candidate,50PLUS,18,0
HSB18::0755,,candidate,50PLUS,19,0
HSB18::0755,,candidate,50PLUS,20,6
HSB18::0755,,candidate,50PLUS,21,0
HSB18::0755,,candidate,50PLUS,22,0
HSB18::0755,,candidate,50PLUS,23,0
HSB18::0755,,candidate,50PLUS,24,0
HSB18::0755,,candidate,50PLUS,25,0
HSB18::0755,,candidate,50PLUS,26,0
HSB18::0755,,candidate,50PLUS,27,0
HSB18::0755,,candidate,50PLUS,28,0
HSB18::0755,,candidate,50PLUS,29,0
HSB18::0755,,candidate,50PLUS,30,0
HSB18::0755,,candidate,50PLUS,31,0
HSB18::0755,,candidate,50PLUS,32,1
HSB18::0755,,candidate,50PLUS,33,0
HSB18::0755,,candidate,50PLUS,34,0
HSB18::0755,,candidate,50PLUS,35,0
HSB18::0755,,candidate,50PLUS,36,0
HSB18::0755,,candidate,50PLUS,37,0
HSB18::0755,,candidate,50PLUS,38,0
HSB18::0755,,candidate,50PLUS,39,0
HSB18::0755,,candidate,50PLUS,40,3
HSB18::0755,,candidate,50PLUS,41,0
HSB18::0755,,candidate,50PLUS,42,0
HSB18::0755,,candidate,50PLUS,43,0
HSB18::0755,,candidate,50PLUS,44,0
HSB18::0755,,candidate,50PLUS,45,0
HSB18::0755,,candidate,50PLUS,46,0
HSB18::0755,,candidate,50PLUS,47,0
HSB18::0755,,candidate,50PLUS,48,0
HSB18::0755,,candidate,50PLUS,49,0
HSB18::0755,,candidate,50PLUS,50,2
HSB18::0755,,candidate,Piratenpartij,1,2
HSB18::0755,,candidate,Piratenpartij,2,1
HSB18::0755,,candidate,Piratenpartij,3,1
HSB18::0755,,candidate,Piratenpartij,4,0
HSB18::0755,,candidate,Piratenpartij,5,0
HSB18::0755,,candidate,Piratenpartij,6,0
HSB18::0755,,candidate,Piratenpartij,7,0
HSB18::0755,,candidate,Piratenpartij,8,0
HSB18::0755,,candidate,Piratenpartij,9,1
HSB18::0755,,candidate,Piratenpartij,10,0
HSB18::0755,,candidate,Piratenpartij,11,0
HSB18::0755,,candidate,Piratenpartij,12,0
HSB18::0755,,candidate,Piratenpartij,13,0
HSB18::0755,,candidate,Piratenpartij,14,0
HSB18::0755,,candidate,Piratenpartij,15,0
HSB18::0755,,candidate,Piratenpartij,16,0
HSB18::0755,,candidate,Piratenpartij,17,0
HSB18::0755,,candidate,Piratenpartij,18,0
HSB18::0755,,candidate,Piratenpartij,19,0
HSB18::0755,,candidate,Piratenpartij,20,0
HSB18::0755,,candidate,Piratenpartij,21,0
HSB18::0755,,candidate,Piratenpartij,22,0
HSB18::0755,,candidate,Piratenpartij,23,0
HSB18::0755,,candidate,Piratenpartij,24,0
HSB18::0755,,candidate,Piratenpartij,25,0
HSB18::0755,,candidate,Piratenpartij,26,0
HSB18::0755,,candidate,Piratenpartij,27,0
HSB18::0755,,candidate,Piratenpartij,28,0
HSB18::0755,,candidate,Piratenpartij,29,0
HSB18::0755,,candidate,Piratenpartij,30,0
HSB18::0755,,candidate,Piratenpartij,31,0
HSB18::0755,,candidate,Piratenpartij,32,0
HSB18::0755,,candidate,Piratenpartij,33,0
HSB18::0755,,candidate,FNP,1,1
HSB18::0755,,candidate,FNP,2,0
HSB18::0755,,candidate,FNP,3,0
HSB18::0755,,candidate,FNP,4,1
HSB18::0755,,candidate,FNP,5,0
HSB18::0755,,candidate,FNP,6,0
HSB18::0755,,candidate,FNP,7,0
HSB18::0755,,candidate,FNP,8,0
HSB18::0755,,candidate,FNP,9,0
HSB18::0755,,candidate,FNP,10,0
HSB18::0755,,candidate,FNP,11,0
HSB18::0755,,candidate,FNP,12,0
HSB18::0755,,candidate,FNP,13,0
HSB18::0755,,candidate,FNP,14,0
HSB18::0755,,candidate,FNP,15,0
HSB18::0755,,candidate,FNP,16,0
HSB18::0755,,candidate,FNP,17,0
HSB18::0755,,candidate,FNP,18,0
HSB18::0755,,candidate,FNP,19,0
HSB18::0755,,candidate,FNP,20,0
HSB18::0755,,candidate,FNP,21,0
HSB18::0755,,candidate,FNP,22,0
HSB18::0755,,candidate,FNP,23,0
HSB18::0755,,candidate,FNP,24,0
HSB18::0755,,candidate,FNP,25,0
HSB18::0755,,candidate,FNP,26,0
HSB18::0755,,candidate,FNP,27,0
HSB18::0755,,candidate,FNP,28,0
HSB18::0755,,candidate,FNP,29,0
HSB18::0755,,candidate,FNP,30,0
HSB18::0755,,candidate,FNP,31,0
HSB18::0755,,candidate,FNP,32,0
HSB18::0755,,candidate,FNP,33,0
HSB18::0755,,candidate,FNP,34,0
HSB18::0755,,candidate,FNP,35,0
HSB18::0755,,candidate,FNP,36,0
HSB18::0755,,candidate,FNP,37,0
HSB18::0755,,candidate,FNP,38,0
HSB18::0755,,candidate,FNP,39,0
HSB18::0755,,candidate,FNP,40,0
HSB18::0755,,candidate,FNP,41,0
HSB18::0755,,candidate,FNP,42,0
HSB18::0755,,candidate,FNP,43,0
HSB18::0755,,candidate,FNP,44,0
HSB18::0755,,candidate,FNP,45,0
HSB18::0755,,candidate,FNP,46,0
HSB18::0755,,candidate,FNP,47,0
HSB18::0755,,candidate,FNP,48,0
HSB18::0755,,candidate,FNP,49,0
HSB18::0755,,candidate,Vrij Verbond,1,1
HSB18::0755,,candidate,Vrij Verbond,2,0
HSB18::0755,,candidate,Vrij Verbond,3,0
HSB18::0755,,candidate,Vrij Verbond,4,0
HSB18::0755,,candidate,Vrij Verbond,5,0
HSB18::0755,,candidate,Vrij Verbond,6,1
HSB18::0755,,candidate,Vrij Verbond,7,0
HSB18::0755,,candidate,Vrij Verbond,8,0
HSB18::0755,,candidate,Vrij Verbond,9,0
HSB18::0755,,candidate,Vrij Verbond,10,0
HSB18::0755,,candidate,Vrij Verbond,11,0
HSB18::0755,,candidate,Vrij Verbond,12,0
HSB18::0755,,candidate,DE LINIE,1,0
HSB18::0755,,candidate,DE LINIE,2,0
HSB18::0755,,candidate,DE LINIE,3,0
HSB18::0755,,candidate,DE LINIE,4,0
HSB18::0755,,candidate,DE LINIE,5,0
HSB18::0755,,candidate,DE LINIE,6,0
HSB18::0755,,candidate,DE LINIE,7,0
HSB18::0755,,candidate,DE LINIE,8,0
HSB18::0755,,candidate,DE LINIE,9,0
HSB18::0755,,candidate,DE LINIE,10,0
HSB18::0755,,candidate,DE LINIE,11,1
HSB18::0755,,candidate,DE LINIE,12,0
HSB18::0755,,candidate,DE LINIE,13,1
HSB18::0755,,candidate,DE LINIE,14,0
HSB18::0755,,candidate,DE LINIE,15,0
HSB18::0755,,candidate,NL PLAN,1,1
HSB18::0755,,cast,,,8931
HSB18::0755,,total_counted,,,7334
HSB18::0755,,votes_ongeldig,,,47
HSB18::0755,,votes_blanco,,,34
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),1,3771
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),2,14
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),3,53
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),4,6
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),5,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),6,28
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),7,2
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),8,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),9,17
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),10,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),11,2
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),12,2
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),13,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),14,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),15,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),16,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),17,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),18,2
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),19,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),20,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),21,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),22,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),23,3
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),24,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),25,3
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),26,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),27,1
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),28,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),29,0
HSB18::0757,,candidate,PVV (Partij voor de Vrijheid),30,0
