GROENLINKS / Partij van de Arbeid (PvdA),23,Daniëlle Hirsch,V,https://groenlinkspvda.nl/onze-mensen/tweede-kamer/danielle-hirsch/,https://nl.linkedin.com/in/danielle-h-hirsch,https://x.com/danielle_h_be?lang=en,https://www.instagram.com/danielle__hirsch/,https://www.facebook.com/DanielleHirschGL/,https://bsky.app/profile/daniellehirsch.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),24,Fatihya Abdi,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/fatihya-abdi/,https://nl.linkedin.com/in/fatihyaabdi,,https://www.instagram.com/fatihya_abdi/?hl=en,,https://bsky.app/profile/fatihyaabdi.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),25,Mikal Tseggai,V,https://groenlinkspvda.nl/onze-mensen/tweede-kamer/mikal-tseggai/,https://nl.linkedin.com/in/mikaltseggai,https://x.com/mikaltseggai?lang=en,https://www.instagram.com/mikaltseggai/?hl=en,https://www.facebook.com/MikalTseggai/,https://bsky.app/profile/mikaltseggai.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),26,Anita Pijpelink,V,https://groenlinkspvda.nl/onze-mensen/tweede-kamer/anita-pijpelink/,https://nl.linkedin.com/in/anita-pijpelink-b3544415,https://x.com/apijpelink?lang=en,https://www.instagram.com/anitapijpelink/,https://www.facebook.com/p/Anita-Pijpelink-61552649270541/,https://bsky.app/profile/anitapijpelink.bsky.social/post/3lihz3sfh2s2e
GROENLINKS / Partij van de Arbeid (PvdA),27,Lisa Vliegenthart,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/lisa-vliegenthart/,https://nl.linkedin.com/in/lisa-vliegenthart-03b6659a,,https://www.instagram.com/lisavliegenthart/,,
GROENLINKS / Partij van de Arbeid (PvdA),28,Marco Esser,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),29,Marleen Haage,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/marleen-haage-2/,https://nl.linkedin.com/in/marleenhaage,https://x.com/marleenhaage?lang=en,https://www.instagram.com/metmarleen/?hl=en,,https://bsky.app/profile/metmarleen.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),30,Raoul White,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),31,Iris Vrolijks,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/iris-vrolijks/,https://nl.linkedin.com/in/iris-vrolijks-a96522128,https://x.com/ivrolijks?lang=en,https://www.instagram.com/irisvrolijks/?hl=en,https://www.facebook.com/iris.vrolijks/,
GROENLINKS / Partij van de Arbeid (PvdA),32,Barbara Kathmann,V,https://groenlinkspvda.nl/onze-mensen/tweede-kamer/barbara-kathmann/,https://nl.linkedin.com/in/barbara-kathmann-3a825738,,https://www.instagram.com/barbarakathmann/?hl=en,https://www.facebook.com/KathmannBarbara/,https://bsky.app/profile/did:plc:hu4k2wttrtyfyy2ylq4xqlcr
GROENLINKS / Partij van de Arbeid (PvdA),33,Lyle Muns,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),34,Hayte de Jong,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),35,Glimina Chakor,V,https://groenlinkspvda.nl/onze-mensen/tweede-kamer/glimina-chakor/,https://nl.linkedin.com/in/glimina-chakor-41004a5a,https://x.com/gliminachakor?lang=en,https://www.instagram.com/glimina_/?hl=en,,https://bsky.app/profile/gliminachakor.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),36,Marcel Vonk,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),37,Rick van der Zweth,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),38,Annerijn Vink,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/annerijn-vink/,https://nl.linkedin.com/in/annerijn-vink,,https://www.instagram.com/annerijnvink,,https://bsky.app/profile/annerijn.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),39,Dennis Tak,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),40,Shadi Nikshomar,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/shadi-nikshomar/,https://nl.linkedin.com/in/shadi-nikshomar-1029b2210,,https://www.instagram.com/shadinikshomar/,,
GROENLINKS / Partij van de Arbeid (PvdA),41,Imran Hyder,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),42,Lara Sibbing,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/lara-sibbing/,https://nl.linkedin.com/in/larasibbing/en,,https://www.instagram.com/larasibbing/,,
GROENLINKS / Partij van de Arbeid (PvdA),43,Naomi Woltring,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/naomi-woltring/,https://nl.linkedin.com/in/naomiwoltring,,,https://www.facebook.com/naomi.woltring/,
GROENLINKS / Partij van de Arbeid (PvdA),44,Daan Olivier,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),45,Tim de Kroon,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),46,Margreet de Boer,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/margreet-de-boer/,https://nl.linkedin.com/in/margreet-de-boer,,,,https://bsky.app/profile/margreetdeboer.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),47,Ruben Boomsma,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),48,Tanja de Jonge,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/tanja-de-jonge/,https://nl.linkedin.com/in/tdejonge,,,,https://bsky.app/profile/tanjadejonge.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),49,Ruchama Bwefar,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/ruchama-bwefar/,https://nl.linkedin.com/in/ruchamaimana,,,,
GROENLINKS / Partij van de Arbeid (PvdA),50,Lotte Jeursen,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/lotte-jeursen/,https://nl.linkedin.com/in/lotte-jeursen-6510b366,,,,
GROENLINKS / Partij van de Arbeid (PvdA),51,Jan Daenen,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),52,Fenna Bolding,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/fenna-bolding/,https://nl.linkedin.com/in/fenna-bolding-3b5ab42a,,,,
GROENLINKS / Partij van de Arbeid (PvdA),53,Tamim Mehdi,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),54,Palwasha Hamzad,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/palwasha-hamzad/,https://nl.linkedin.com/in/palwasha-hamzad-8b61a07a,,https://www.instagram.com/palwashahamzad?igsh=bXB3YnBrZGV2dWYx,https://www.facebook.com/palwashahamzad/,https://bsky.app/profile/palwashahamzad.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),55,Giovanni Visser,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),56,Margriet Schreuders,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/margriet-schreuders/,https://nl.linkedin.com/in/margriet-schreuders-b5467ab,,,,
GROENLINKS / Partij van de Arbeid (PvdA),57,Milan Bijl,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),58,Ron Piepers,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),59,Ties Ammerlaan,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),60,Willemijn Punte-Zwart,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/willemijn-punte-zwart/,https://nl.linkedin.com/in/willemijnzwart,,https://www.instagram.com/willemijnpuntezwart/,,https://bsky.app/profile/willemijn053.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),61,Hanneke Groenteman,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/hanneke-groenteman/,https://www.linkedin.com/in/hanneke-groenteman/?original_referer=https%3A%2F%2Fwww%2Egoogle%2Ecom%2F&originalSubdomain=nl,,,,
GROENLINKS / Partij van de Arbeid (PvdA),62,Erik van Muiswinkel,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),63,Aafke Romeijn,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/aafke-romeijn/,https://www.linkedin.com/in/aafkeromeijn/?originalSubdomain=nl,,https://www.instagram.com/aafkeromeijn/,,https://bsky.app/profile/aafkeromeijn.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),64,Vincent Bijlo,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),65,Leoni Jansen,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/leoni-jansen/,,https://x.com/leonijansen?lang=en,https://www.instagram.com/leonijansenofficial/?hl=en,https://www.facebook.com/p/Leoni-Jansen-100038725792895/,https://bsky.app/profile/leonijansen.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),66,Abbie Chalgoum,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),67,Nynke de Jong,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/nynke-de-jong/,https://nl.linkedin.com/posts/hayte-de-jong-59908010_nynke-de-jong-groenlinks-pvda-activity-7371856538195398656-88DT,https://x.com/nynkedejong83?lang=ar,,,https://bsky.app/profile/nynkedejong.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),68,Thijs Wattimena,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),69,Emine Uğur,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/emine-ugur/,,https://x.com/overlistener,https://www.instagram.com/overlistener/?hl=en,,https://bsky.app/profile/overlistener.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),70,Jan Smeets,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),71,Laura Bas,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/laura-bas/,https://nl.linkedin.com/in/laura-bas-6624b1139,,https://www.instagram.com/delaurabasboost/?hl=en,,
GROENLINKS / Partij van de Arbeid (PvdA),72,Abdelkader Karbache,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),73,Peter Blom,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),74,Sharon Gesthuizen,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/sharon-gesthuizen/,https://www.linkedin.com/in/sharon-gesthuizen-35b90614/,,https://www.instagram.com/sharon_gesthuizen/,https://www.facebook.com/sharon.gesthuizen/,
GROENLINKS / Partij van de Arbeid (PvdA),75,Thijs Roovers,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),76,Agnes Jongerius,V,https://agnesjongerius.nl/,https://nl.linkedin.com/in/agnes-jongerius-62a20b64,https://x.com/a_jongerius?lang=en,https://www.instagram.com/agnesjongerius/,https://www.facebook.com/AgnesJongeriusMEP/,
GROENLINKS / Partij van de Arbeid (PvdA),77,Ineke van Gent,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/ineke-van-gent/,,https://x.com/inekevangent,,,https://bsky.app/profile/inekevangent.bsky.social
GROENLINKS / Partij van de Arbeid (PvdA),78,Andrée van Es,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/andree-van-es/,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),79,Jan Pronk,M,,,,,,
GROENLINKS / Partij van de Arbeid (PvdA),80,Hedy d' Ancona,V,https://groenlinkspvda.nl/onze-mensen/kandidaten-tk25/hedy-dancona/,,,,,
JA21,1,Joost Eerdmans,M,,,,,,
JA21,2,Annabel Nanninga,V,,https://nl.linkedin.com/in/annabel-nanninga-228738158,https://x.com/ANanninga/,https://www.instagram.com/ananninga,https://www.facebook.com/annabel.nanninga?locale=nl_NL,
JA21,3,Ingrid Coenradie,V,,https://www.linkedin.com/in/ingridcoenradie/,,,https://www.facebook.com/profile.php?id=61565491834397&locale=nl_NL,
JA21,4,Michiel Hoogeveen,M,,,,,,
JA21,5,Simon Ceulemans,M,,,,,,
JA21,6,Diederik Boomsma,M,,,,,,
JA21,7,Daniël van den Berg,M,,,,,,
JA21,8,Maarten Goudzwaard,M,,,,,,
JA21,9,Ranjith Clemminck-Croci,M,,,,,,
JA21,10,Michel van Elck,M,,,,,,
JA21,11,Philippe Schyns,M,,,,,,
JA21,12,Geert Koster,M,,,,,,
JA21,13,Stijn Hesselink,M,,,,,,
JA21,14,Ivo Mantel,M,,,,,,
JA21,15,Cynthia Gordijn,V,,https://www.linkedin.com/in/cynthiagordijn,https://x.com/CynthiaGordijn,,https://www.facebook.com/cynthiagordijn?locale=nl_NL,
JA21,16,Matthias Jager,M,,,,,,
JA21,17,Floor van Scherpenzeel,V,,https://nl.linkedin.com/in/floor-van-scherpenzeel,https://x.com/FloorvanScherp,,,
JA21,18,Ronald Dijksterhuis,M,,,,,,
JA21,19,Kevin Nuijten,M,,,,,,
JA21,20,Thom van Vugt,M,,,,,,
JA21,21,Leon Baten,M,,,,,,
JA21,22,Stijn van Ede,M,,,,,,
JA21,23,Ruben Laurijssens,M,,,,,,
JA21,24,Melissa Hoogerwerf,V,,https://nl.linkedin.com/in/melissa-hoogerwerf,,,,
JA21,25,Roy de Bruin,M,,,,,,
JA21,26,Roman Determan,M,,,,,,
JA21,27,Pauline de Bes,V,,https://www.linkedin.com/in/pauline-de-bes-ll-m-57b106a8/,https://x.com/debes_JA21,https://www.instagram.com/pdebesantoun/,https://www.facebook.com/pauline.antoun?locale=nl_NL,
JA21,28,Gert Heijkoop,M,,,,,,
JA21,29,Nawin Ramcharan,M,,,,,,
JA21,30,Frans van Zaalen,M,,,,,,
JA21,31,Jaimy Meyer,M,,,,,,
JA21,32,Maike Manon Damen-Flobbe,V,,https://www.linkedin.com/in/maikemanonflobbe,,https://www.instagram.com/maike_manon/,https://www.facebook.com/maike.flobbe?locale=nl_NL,
JA21,33,Servaas Roos,M,,,,,,
JA21,34,Dennis Lens van Rijn,M,,,,,,
JA21,35,Paul Chung,M,,,,,,
JA21,36,Hans Kövi,M,,,,,,
JA21,37,Mees Uijens,M,,,,,,
JA21,38,Nima Hakim,M,,,,,,
JA21,39,Arthur van Geest,M,,,,,,
JA21,40,Philip Drent,M,,,,,,
JA21,41,Ian Patrick Meere,M,,,,,,
JA21,42,Marnix van den Berk,M,,,,,,
JA21,43,Artak Avdaljan,M,,,,,,
JA21,44,Jens Ernst,M,,,,,,
JA21,45,Marco Pastors,M,,,,,,
JA21,46,Simon Fortuyn,M,,,,,,
LP (Libertaire Partij),1,Tom van Lamoen,M,,,,,,
LP (Libertaire Partij),2,Hester Bais,V,https://stemlp.nl/kandidaat/hester-bais/,https://www.linkedin.com/in/hester-bais-9445892/,https://twitter.com/Wftproof/,https://www.instagram.com/hester.bais/,,
LP (Libertaire Partij),3,Rico Brouwer,M,,,,,,
LP (Libertaire Partij),4,Frederique Durlacher,V,https://stemlp.nl/kandidaat/frederique-durlacher/,https://www.linkedin.com/in/frederique-durlacher-84522642/,https://x.com/fredurlacher?lang=en,https://www.instagram.com/frederiquedurlacher?igsh=MXNtajljZzJjNzN1,https://www.facebook.com/durlacherweetraad/,
LP (Libertaire Partij),5,Aaron Winters,M,,,,,,
LP (Libertaire Partij),6,Esra van Beelen,V,https://stemlp.nl/kandidaat/esra-van-beelen/,https://www.linkedin.com/in/esravanbeelen/,https://x.com/esramsterdam,,,
LP (Libertaire Partij),7,Peter van der Helm,M,,,,,,
LP (Libertaire Partij),8,Roald Schoenmakers,M,,,,,,
LP (Libertaire Partij),9,Tilian Honig,M,,,,,,
LP (Libertaire Partij),10,Pieter Visser,M,,,,,,
LP (Libertaire Partij),11,Martin de Haan,M,,,,,,
LP (Libertaire Partij),12,Jip Meijer,M,,,,,,
LP (Libertaire Partij),13,Quintus Backhuijs,M,,,,,,
LP (Libertaire Partij),14,Ruud van Dijk,M,,,,,,
LP (Libertaire Partij),15,Peter Hartkamp,M,,,,,,
LP (Libertaire Partij),16,Ancilla Van de Leest,V,https://stemlp.nl/kandidaat/ancilla-van-de-leest/,https://www.linkedin.com/in/ancilla-van-de-leest-444b0b16/,,,,
LP (Libertaire Partij),17,Marcel Crok,M,,,,,,
NL PLAN,1,Kok Chan,M,,,,,,
Nieuw Sociaal Contract (NSC),1,Eddy van Hijum,M,,,,,,
Nieuw Sociaal Contract (NSC),2,Judith Uitermark,V,https://partijnieuwsociaalcontract.nl/kandidaten/2-judith-uitermark,https://www.linkedin.com/in/judith-uitermark-820278a7/,,,https://www.facebook.com/teter.ingen.1?locale=nl_NL,
Nieuw Sociaal Contract (NSC),3,Merlien Welzijn,V,https://partijnieuwsociaalcontract.nl/kandidaten/3-merlien-welzijn,https://www.linkedin.com/in/merlienwelzijn/,https://x.com/Merlien_Welzijn,https://www.instagram.com/merlienwelzijn,,https://bsky.app/profile/merlienwelzijn.bsky.social/
Nieuw Sociaal Contract (NSC),4,Tjebbe van Oostenbruggen,M,,,,,,
Nieuw Sociaal Contract (NSC),5,Natascha Wingelaar,V,https://partijnieuwsociaalcontract.nl/kandidaten/5-natascha-wingelaar,https://www.linkedin.com/in/nataschawingelaar/,https://x.com/WingelaarN,https://www.instagram.com/nataschawingelaar/,https://www.facebook.com/natascha.wingelaar?locale=nl_NL,https://bsky.app/profile/nataschawingelaar.bsky.social
Nieuw Sociaal Contract (NSC),6,Ilse Saris,V,https://partijnieuwsociaalcontract.nl/kandidaten/6-ilse-saris,https://nl.linkedin.com/in/ilsesaris,https://x.com/Ilse_SarisNieuw Sociaal Contract (NSC),,,
Nieuw Sociaal Contract (NSC),7,Jurr van Dalen,M,,,,,,
Nieuw Sociaal Contract (NSC),8,Faith Bruyning,V,https://partijnieuwsociaalcontract.nl/kandidaten/8-faith-bruyning,https://www.linkedin.com/in/faith-bruyning-75420935/,https://x.com/FaithBruyning,https://www.instagram.com/faithbruyning/,https://www.facebook.com/faith.bruyning?locale=nl_NL,
Nieuw Sociaal Contract (NSC),9,Thomas Beukema,M,,,,,,
Nieuw Sociaal Contract (NSC),10,Simon Geleijnse,M,,,,,,
Nieuw Sociaal Contract (NSC),11,Willem Koops,M,,,,,,
Nieuw Sociaal Contract (NSC),12,Vincent Verouden,M,,,,,,
Nieuw Sociaal Contract (NSC),13,Bram Kouwenhoven,M,,,,,,
Nieuw Sociaal Contract (NSC),14,Rob Wessels,M,,,,,,
Nieuw Sociaal Contract (NSC),15,Jan Vredenburg,M,,,,,,
Nieuw Sociaal Contract (NSC),16,Jamilja van der Meulen,V,https://partijnieuwsociaalcontract.nl/kandidaten/16-jamilja-van-der-meulen,https://www.linkedin.com/in/jamilja-van-der-meulen/,,,,
Nieuw Sociaal Contract (NSC),17,Ria de Korte,V,https://partijnieuwsociaalcontract.nl/kandidaten/17-ria-de-korte,https://www.linkedin.com/in/ria-de-korte-0a671031/,https://x.com/RiadeKorte,https://www.instagram.com/dekorteria/,https://www.facebook.com/ria.dekorte.9?locale=nl_NL,
Nieuw Sociaal Contract (NSC),18,Rinke van der Duim,M,,,,,,
Nieuw Sociaal Contract (NSC),19,Mireille Louwerens-Huys,V,https://partijnieuwsociaalcontract.nl/kandidaten/19-mireille-louwerens-huys,https://www.linkedin.com/in/mireille-louwerens-7908832b5/,,https://www.instagram.com/mireillelouwerens/,,
Nieuw Sociaal Contract (NSC),20,Quintijn Mauer,M,,,,,,
Nieuw Sociaal Contract (NSC),21,Inge Mol,V,https://partijnieuwsociaalcontract.nl/kandidaten/21-inge-mol,https://www.linkedin.com/in/inge-mol-7b0135b8/,,,,
Nieuw Sociaal Contract (NSC),22,Patrick Goorhuis,M,,,,,,
Nieuw Sociaal Contract (NSC),23,Kristan IJkema,M,,,,,,
Nieuw Sociaal Contract (NSC),24,Luka Bootsma,M,,,,,,
Nieuw Sociaal Contract (NSC),25,Tatjana Meijvogel-Volk,V,https://partijnieuwsociaalcontract.nl/kandidaten/25-tatjana-meijvogel-volk,https://www.linkedin.com/in/tatjana-meijvogel-volk-2040b811,,,https://www.facebook.com/tatjana.meijvogelvolk?locale=nl_NL,
Nieuw Sociaal Contract (NSC),26,Kevin Hermse,M,,,,,,
Nieuw Sociaal Contract (NSC),27,Wil Steijling,V,https://partijnieuwsociaalcontract.nl/kandidaten/27-wilhelmina-steijling,https://www.linkedin.com/in/wilhelmina-steijling-305b6a68/,,,,
Nieuw Sociaal Contract (NSC),28,Jos Roelofs,M,,,,,,
Nieuw Sociaal Contract (NSC),29,Jos van Ginneken,M,,,,,,
Nieuw Sociaal Contract (NSC),30,Dirk Gotink,M,,,,,,
Nieuw Sociaal Contract (NSC),31,Titia Jonkman,V,https://partijnieuwsociaalcontract.nl/kandidaten/31-titia-jonkman,https://www.linkedin.com/in/titia-van-kranenburg-86bb17215/,,,,
Nieuw Sociaal Contract (NSC),32,Colette Kersten,V,https://partijnieuwsociaalcontract.nl/kandidaten/32-colette-kersten,https://www.linkedin.com/in/colette-kersten/,,https://www.instagram.com/colette.kersten/,,
Partij voor de Dieren,1,Esther Ouwehand,V,https://www.partijvoordedieren.nl/personen/esther-ouwehand,https://nl.linkedin.com/in/esther-ouwehand-735025160,https://x.com/estherouwehand?lang=en,https://www.instagram.com/estherouwehandpvdd/?hl=en,https://www.facebook.com/EstherOuwehand.PvdD/,https://bsky.app/profile/estherouwehand.bsky.social
Partij voor de Dieren,2,Ines Kostić,X,https://www.partijvoordedieren.nl/personen/ines-kostic,https://nl.linkedin.com/in/ines-kosti%C4%87,https://x.com/ineskostic?lang=en,https://www.instagram.com/ineskostic/?hl=en,,https://bsky.app/profile/ineskostic.bsky.social
Partij voor de Dieren,3,Christine Teunissen,V,https://www.partijvoordedieren.nl/personen/christine-teunissen,https://nl.linkedin.com/in/christineteunissen,https://x.com/ct_teunissen?lang=en,https://www.instagram.com/christine_teunissen/?hl=en,https://www.facebook.com/TeunissenPvdD/,https://bsky.app/profile/christinepvdd.bsky.social
Partij voor de Dieren,4,Falco van Hassel,M,,,,,,
Partij voor de Dieren,5,Debbie Mathijsen,V,https://www.partijvoordedieren.nl/personen/debbie-mathijsen,https://nl.linkedin.com/in/debbie-mathijsen-33479020,,https://www.instagram.com/debbiemathijsen/?hl=en,https://www.facebook.com/debbie.mathijsen/,https://bsky.app/profile/debbiemathijsen.bsky.social
Partij voor de Dieren,6,Kjell van Wijlandt,M,,,,,,
Partij voor de Dieren,7,Anna Krijger,V,https://www.partijvoordedieren.nl/personen/anna-krijger,https://nl.linkedin.com/in/anna-krijger-10b53b211,https://x.com/annakrijger,https://www.instagram.com/anna.krijger/?hl=en,,https://bsky.app/profile/annakrijger.bsky.social
Partij voor de Dieren,8,Martine van Schaik-Gerritsen,V,https://leiden.partijvoordedieren.nl/personen/martine-van-schaik-gerritsen,https://nl.linkedin.com/in/martine-van-schaik-6457645,,https://www.instagram.com/martinevschaik/,,
Partij voor de Dieren,9,Willemijn Stoffels,V,https://www.partijvoordedieren.nl/personen/willemijn-stoffels,https://nl.linkedin.com/in/willemijnstoffels,,,,
Partij voor de Dieren,10,Pinar Coşkun,V,https://www.partijvoordedieren.nl/personen/p%C4%B1nar-co%C5%9Fkun,https://nl.linkedin.com/in/pinar-coskun-89abb612,,https://www.instagram.com/pinarvoordedieren/?hl=en,https://www.facebook.com/pinar.coskun.142/,
Partij voor de Dieren,11,Anjo Travaille,M,,,,,,
Partij voor de Dieren,12,Freek Bersch,M,,,,,,
Partij voor de Dieren,13,Ronan van Langen,X,https://www.partijvoordedieren.nl/personen/ronan-van-langen,https://nl.linkedin.com/in/ronan-van-langen-870666168,,https://www.instagram.com/ronanvanlangen/?hl=en,,
Partij voor de Dieren,14,Pieter Groenewege,M,,,,,,
Partij voor de Dieren,15,Merel Muller,V,https://www.merelmuller.nl/,https://nl.linkedin.com/in/merel-muller-840a18236,https://x.com/merel__muller,https://www.instagram.com/merel_muller/,,
Partij voor de Dieren,16,Robert Barker,M,,,,,,
Partij voor de Dieren,17,Olivia Butterman,V,https://www.partijvoordedieren.nl/personen/olivia-butterman,https://nl.linkedin.com/in/olivia-butterman-904674b,,https://www.instagram.com/oliviabutterman/?hl=en,,https://bsky.app/profile/oliviapvdd.bsky.social
Partij voor de Dieren,18,Yuri Zandwijken,M,,,,,,
Partij voor de Dieren,19,Jildert Huitema,M,,,,,,
Partij voor de Dieren,20,Cynthia Pallandt,V,https://www.partijvoordedieren.nl/personen/cynthia-pallandt,https://www.linkedin.com/in/cynthia-pallandt/?locale=en_US,,https://www.instagram.com/cynthiapallandt/,,https://bsky.app/profile/cynthiapallandt.bsky.social
Partij voor de Dieren,21,Stella Pieterson,V,https://www.partijvoordedieren.nl/personen/stella-pieterson,https://nl.linkedin.com/in/destellaipsa,https://x.com/stellapieterson,https://www.instagram.com/probably_awake/?hl=en,,
Partij voor de Dieren,22,Ana Karadarević,V,https://www.partijvoordedieren.nl/personen/ana-karadarevi%C4%87,https://nl.linkedin.com/in/ana-karadarevi%C4%87-5035193,,https://www.instagram.com/anakaradarevic/?hl=en,,https://bsky.app/profile/anakaradarevic.bsky.social
Partij voor de Dieren,23,Nayra van Lubek,X,https://www.partijvoordedieren.nl/personen/nayra-van-lubek,https://www.linkedin.com/in/nayra-van-lubek/?originalSubdomain=nl,,,,
Partij voor de Dieren,24,Jacqueline van den Broek,V,https://www.partijvoordedieren.nl/personen/jacqueline-van-den-broek,https://nl.linkedin.com/in/jacqueline-van-den-broek-2676916,https://x.com/jacqueline_1978?lang=en,https://www.instagram.com/jacqueline_van_den_broek/,,https://bsky.app/profile/jacqueline-1978.bsky.social
Partij voor de Dieren,25,Danielle van de Weerd,V,https://www.partijvoordedieren.nl/personen/danielle-van-de-weerd,https://nl.linkedin.com/in/fransrecht,,https://www.instagram.com/weerddaniellevande/,,https://bsky.app/profile/danielleweerd.bsky.social
Partij voor de Dieren,26,Gaby Markandu,V,https://www.partijvoordedieren.nl/personen/gaby-markandu,https://nl.linkedin.com/in/gaby-markandu,,https://www.instagram.com/gabymarkandu/?hl=en,https://www.facebook.com/gabriellemarkandu/,https://bsky.app/profile/gabymarkandu.bsky.social
Partij voor de Dieren,27,Win Scheijde,V,https://www.partijvoordedieren.nl/personen/win-scheijde,,,,,
Partij voor de Dieren,28,Eline Lauret,V,https://www.partijvoordedieren.nl/personen/eline-lauret,https://nl.linkedin.com/in/elinelauret,https://x.com/elinelauret?lang=en,https://www.instagram.com/vossalineterual/,https://www.facebook.com/eline.lauret/,
Partij voor de Dieren,29,Anne-Miep Vlasveld,V,https://www.partijvoordedieren.nl/personen/anne-miep-vlasveld,https://nl.linkedin.com/in/anne-miep-vlasveld-b928a0169,https://x.com/pvdd_annemiep,https://www.instagram.com/pvdd.annemiep.vlasveld/?hl=en,,
Partij voor de Dieren,30,Noï van Mondfrans,V,https://www.partijvoordedieren.nl/personen/no%C3%AF-van-mondfrans,https://nl.linkedin.com/in/no%C3%AF-van-mondfrans-7ab751270,,https://www.instagram.com/annoiiyed/?hl=en,,https://bsky.app/profile/annoiiyed.bsky.social
Partij voor de Dieren,31,Navid Madani,M,,,,,,
Partij voor de Dieren,32,Pam Wijnans,V,https://www.partijvoordedieren.nl/personen/pam-wijnans,,,https://www.instagram.com/pamwijnans/,,
Partij voor de Dieren,33,Yeattem Wong,V,https://www.partijvoordedieren.nl/personen/yeattem-wong,https://nl.linkedin.com/in/yeattem-wong-71361393,,https://www.instagram.com/yeattem/?__d=11,,
Partij voor de Dieren,34,Janneke van Lierop,V,https://www.partijvoordedieren.nl/personen/janneke-van-lierop,https://www.linkedin.com/in/janneke-van-lierop-a0206446/,,https://www.instagram.com/janneke.vanlierop/,https://www.facebook.com/janneke.vanlierop/,
Partij voor de Dieren,35,Arjan Groters,M,,,,,,
Partij voor de Dieren,36,Anne Johan Woudstra,M,,,,,,
